nomis_dataset,DATE,DATE_NAME,DATE_CODE,DATE_TYPE,DATE_TYPECODE,DATE_SORTORDER,GEOGRAPHY,GEOGRAPHY_NAME,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,GEOGRAPHY_SORTORDER,SEX,SEX_NAME,SEX_CODE,SEX_TYPE,SEX_TYPECODE,SEX_SORTORDER,PAY,PAY_NAME,PAY_CODE,PAY_TYPE,PAY_TYPECODE,PAY_SORTORDER,ITEM,ITEM_NAME,ITEM_CODE,ITEM_TYPE,ITEM_TYPECODE,ITEM_SORTORDER,MEASURES,MEASURES_NAME,OBS_VALUE,OBS_STATUS,OBS_STATUS_NAME,OBS_CONF,OBS_CONF_NAME,URN,RECORD_OFFSET,RECORD_COUNT
NM_99_1,2011,2011,2011,date,0,4,2013265927,London,E12000007,regions,480,6,8,Full Time Workers,8,sex,0,0,1,Weekly pay - gross,1,item,0,0,2,Median,2,item,0,0,20100,Value,648.4,A,Normal Value,F,Free (free for publication),Nm-99d1d32176e1d2013265927d8d1d2d20100,108,120
NM_99_1,2011,2011,2011,date,0,4,2013265927,London,E12000007,regions,480,6,8,Full Time Workers,8,sex,0,0,1,Weekly pay - gross,1,item,0,0,2,Median,2,item,0,0,20701,Confidence,0.6,A,Normal Value,F,Free (free for publication),Nm-99d1d32176e1d2013265927d8d1d2d20701,109,120
NM_99_1,2011,2011,2011,date,0,4,2013265928,South East,E12000008,regions,480,7,8,Full Time Workers,8,sex,0,0,1,Weekly pay - gross,1,item,0,0,2,Median,2,item,0,0,20100,Value,529.0,A,Normal Value,F,Free (free for publication),Nm-99d1d32176e1d2013265928d8d1d2d20100,110,120
NM_99_1,2011,2011,2011,date,0,4,2013265928,South East,E12000008,regions,480,7,8,Full Time Workers,8,sex,0,0,1,Weekly pay - gross,1,item,0,0,2,Median,2,item,0,0,20701,Confidence,0.7,A,Normal Value,F,Free (free for publication),Nm-99d1d32176e1d2013265928d8d1d2d20701,111,120
NM_99_1,2011,2011,2011,date,0,4,2013265929,South West,E12000009,regions,480,8,8,Full Time Workers,8,sex,0,0,1,Weekly pay - gross,1,item,0,0,2,Median,2,item,0,0,20100,Value,461.5,A,Normal Value,F,Free (free for publication),Nm-99d1d32176e1d2013265929d8d1d2d20100,112,120
NM_99_1,2011,2011,2011,date,0,4,2013265929,South West,E12000009,regions,480,8,8,Full Time Workers,8,sex,0,0,1,Weekly pay - gross,1,item,0,0,2,Median,2,item,0,0,20701,Confidence,0.9,A,Normal Value,F,Free (free for publication),Nm-99d1d32176e1d2013265929d8d1d2d20701,113,120
NM_99_1,2011,2011,2011,date,0,4,2013265930,Wales,W92000004,regions,480,9,8,Full Time Workers,8,sex,0,0,1,Weekly pay - gross,1,item,0,0,2,Median,2,item,0,0,20100,Value,451.3,A,Normal Value,F,Free (free for publication),Nm-99d1d32176e1d2013265930d8d1d2d20100,114,120
NM_99_1,2011,2011,2011,date,0,4,2013265930,Wales,W92000004,regions,480,9,8,Full Time Workers,8,sex,0,0,1,Weekly pay - gross,1,item,0,0,2,Median,2,item,0,0,20701,Confidence,1.2,A,Normal Value,F,Free (free for publication),Nm-99d1d32176e1d2013265930d8d1d2d20701,115,120
NM_99_1,2011,2011,2011,date,0,4,2013265931,Scotland,S92000003,regions,480,10,8,Full Time Workers,8,sex,0,0,1,Weekly pay - gross,1,item,0,0,2,Median,2,item,0,0,20100,Value,485.0,A,Normal Value,F,Free (free for publication),Nm-99d1d32176e1d2013265931d8d1d2d20100,116,120
NM_99_1,2011,2011,2011,date,0,4,2013265931,Scotland,S92000003,regions,480,10,8,Full Time Workers,8,sex,0,0,1,Weekly pay - gross,1,item,0,0,2,Median,2,item,0,0,20701,Confidence,0.8,A,Normal Value,F,Free (free for publication),Nm-99d1d32176e1d2013265931d8d1d2d20701,117,120
NM_99_1,2011,2011,2011,date,0,4,2013265932,Northern Ireland,N92000002,regions,480,11,8,Full Time Workers,8,sex,0,0,1,Weekly pay - gross,1,item,0,0,2,Median,2,item,0,0,20100,Value,444.7,A,Normal Value,F,Free (free for publication),Nm-99d1d32176e1d2013265932d8d1d2d20100,118,120
NM_99_1,2011,2011,2011,date,0,4,2013265932,Northern Ireland,N92000002,regions,480,11,8,Full Time Workers,8,sex,0,0,1,Weekly pay - gross,1,item,0,0,2,Median,2,item,0,0,20701,Confidence,1.7,A,Normal Value,F,Free (free for publication),Nm-99d1d32176e1d2013265932d8d1d2d20701,119,120
NM_99_1,2012,2012,2012,date,0,0,2013265921,North East,E12000001,regions,480,0,8,Full Time Workers,8,sex,0,0,1,Weekly pay - gross,1,item,0,0,2,Median,2,item,0,0,20100,Value,454.4,A,Normal Value,F,Free (free for publication),Nm-99d1d32192e1d2013265921d8d1d2d20100,0,120
NM_99_1,2012,2012,2012,date,0,0,2013265921,North East,E12000001,regions,480,0,8,Full Time Workers,8,sex,0,0,1,Weekly pay - gross,1,item,0,0,2,Median,2,item,0,0,20701,Confidence,1.1,A,Normal Value,F,Free (free for publication),Nm-99d1d32192e1d2013265921d8d1d2d20701,1,120
NM_99_1,2012,2012,2012,date,0,0,2013265922,North West,E12000002,regions,480,1,8,Full Time Workers,8,sex,0,0,1,Weekly pay - gross,1,item,0,0,2,Median,2,item,0,0,20100,Value,469.4,A,Normal Value,F,Free (free for publication),Nm-99d1d32192e1d2013265922d8d1d2d20100,2,120
NM_99_1,2012,2012,2012,date,0,0,2013265922,North West,E12000002,regions,480,1,8,Full Time Workers,8,sex,0,0,1,Weekly pay - gross,1,item,0,0,2,Median,2,item,0,0,20701,Confidence,1.0,A,Normal Value,F,Free (free for publication),Nm-99d1d32192e1d2013265922d8d1d2d20701,3,120
NM_99_1,2012,2012,2012,date,0,0,2013265923,Yorkshire and The Humber,E12000003,regions,480,2,8,Full Time Workers,8,sex,0,0,1,Weekly pay - gross,1,item,0,0,2,Median,2,item,0,0,20100,Value,464.5,A,Normal Value,F,Free (free for publication),Nm-99d1d32192e1d2013265923d8d1d2d20100,4,120
NM_99_1,2012,2012,2012,date,0,0,2013265923,Yorkshire and The Humber,E12000003,regions,480,2,8,Full Time Workers,8,sex,0,0,1,Weekly pay - gross,1,item,0,0,2,Median,2,item,0,0,20701,Confidence,1.0,A,Normal Value,F,Free (free for publication),Nm-99d1d32192e1d2013265923d8d1d2d20701,5,120
NM_99_1,2012,2012,2012,date,0,0,2013265924,East Midlands,E12000004,regions,480,3,8,Full Time Workers,8,sex,0,0,1,Weekly pay - gross,1,item,0,0,2,Median,2,item,0,0,20100,Value,464.4,A,Normal Value,F,Free (free for publication),Nm-99d1d32192e1d2013265924d8d1d2d20100,6,120
NM_99_1,2012,2012,2012,date,0,0,2013265924,East Midlands,E12000004,regions,480,3,8,Full Time Workers,8,sex,0,0,1,Weekly pay - gross,1,item,0,0,2,Median,2,item,0,0,20701,Confidence,1.1,A,Normal Value,F,Free (free for publication),Nm-99d1d32192e1d2013265924d8d1d2d20701,7,120
NM_99_1,2012,2012,2012,date,0,0,2013265925,West Midlands,E12000005,regions,480,4,8,Full Time Workers,8,sex,0,0,1,Weekly pay - gross,1,item,0,0,2,Median,2,item,0,0,20100,Value,469.2,A,Normal Value,F,Free (free for publication),Nm-99d1d32192e1d2013265925d8d1d2d20100,8,120
NM_99_1,2012,2012,2012,date,0,0,2013265925,West Midlands,E12000005,regions,480,4,8,Full Time Workers,8,sex,0,0,1,Weekly pay - gross,1,item,0,0,2,Median,2,item,0,0,20701,Confidence,1.0,A,Normal Value,F,Free (free for publication),Nm-99d1d32192e1d2013265925d8d1d2d20701,9,120
NM_99_1,2012,2012,2012,date,0,0,2013265926,East,E12000006,regions,480,5,8,Full Time Workers,8,sex,0,0,1,Weekly pay - gross,1,item,0,0,2,Median,2,item,0,0,20100,Value,495.2,A,Normal Value,F,Free (free for publication),Nm-99d1d32192e1d2013265926d8d1d2d20100,10,120
NM_99_1,2012,2012,2012,date,0,0,2013265926,East,E12000006,regions,480,5,8,Full Time Workers,8,sex,0,0,1,Weekly pay - gross,1,item,0,0,2,Median,2,item,0,0,20701,Confidence,0.8,A,Normal Value,F,Free (free for publication),Nm-99d1d32192e1d2013265926d8d1d2d20701,11,120
NM_99_1,2012,2012,2012,date,0,0,2013265927,London,E12000007,regions,480,6,8,Full Time Workers,8,sex,0,0,1,Weekly pay - gross,1,item,0,0,2,Median,2,item,0,0,20100,Value,652.1,A,Normal Value,F,Free (free for publication),Nm-99d1d32192e1d2013265927d8d1d2d20100,12,120
NM_99_1,2012,2012,2012,date,0,0,2013265927,London,E12000007,regions,480,6,8,Full Time Workers,8,sex,0,0,1,Weekly pay - gross,1,item,0,0,2,Median,2,item,0,0,20701,Confidence,0.6,A,Normal Value,F,Free (free for publication),Nm-99d1d32192e1d2013265927d8d1d2d20701,13,120
NM_99_1,2012,2012,2012,date,0,0,2013265928,South East,E12000008,regions,480,7,8,Full Time Workers,8,sex,0,0,1,Weekly pay - gross,1,item,0,0,2,Median,2,item,0,0,20100,Value,536.6,A,Normal Value,F,Free (free for publication),Nm-99d1d32192e1d2013265928d8d1d2d20100,14,120
NM_99_1,2012,2012,2012,date,0,0,2013265928,South East,E12000008,regions,480,7,8,Full Time Workers,8,sex,0,0,1,Weekly pay - gross,1,item,0,0,2,Median,2,item,0,0,20701,Confidence,0.7,A,Normal Value,F,Free (free for publication),Nm-99d1d32192e1d2013265928d8d1d2d20701,15,120
NM_99_1,2012,2012,2012,date,0,0,2013265929,South West,E12000009,regions,480,8,8,Full Time Workers,8,sex,0,0,1,Weekly pay - gross,1,item,0,0,2,Median,2,item,0,0,20100,Value,467.4,A,Normal Value,F,Free (free for publication),Nm-99d1d32192e1d2013265929d8d1d2d20100,16,120
NM_99_1,2012,2012,2012,date,0,0,2013265929,South West,E12000009,regions,480,8,8,Full Time Workers,8,sex,0,0,1,Weekly pay - gross,1,item,0,0,2,Median,2,item,0,0,20701,Confidence,1.0,A,Normal Value,F,Free (free for publication),Nm-99d1d32192e1d2013265929d8d1d2d20701,17,120
NM_99_1,2012,2012,2012,date,0,0,2013265930,Wales,W92000004,regions,480,9,8,Full Time Workers,8,sex,0,0,1,Weekly pay - gross,1,item,0,0,2,Median,2,item,0,0,20100,Value,452.5,A,Normal Value,F,Free (free for publication),Nm-99d1d32192e1d2013265930d8d1d2d20100,18,120
NM_99_1,2012,2012,2012,date,0,0,2013265930,Wales,W92000004,regions,480,9,8,Full Time Workers,8,sex,0,0,1,Weekly pay - gross,1,item,0,0,2,Median,2,item,0,0,20701,Confidence,1.2,A,Normal Value,F,Free (free for publication),Nm-99d1d32192e1d2013265930d8d1d2d20701,19,120
NM_99_1,2012,2012,2012,date,0,0,2013265931,Scotland,S92000003,regions,480,10,8,Full Time Workers,8,sex,0,0,1,Weekly pay - gross,1,item,0,0,2,Median,2,item,0,0,20100,Value,497.7,A,Normal Value,F,Free (free for publication),Nm-99d1d32192e1d2013265931d8d1d2d20100,20,120
NM_99_1,2012,2012,2012,date,0,0,2013265931,Scotland,S92000003,regions,480,10,8,Full Time Workers,8,sex,0,0,1,Weekly pay - gross,1,item,0,0,2,Median,2,item,0,0,20701,Confidence,0.8,A,Normal Value,F,Free (free for publication),Nm-99d1d32192e1d2013265931d8d1d2d20701,21,120
NM_99_1,2012,2012,2012,date,0,0,2013265932,Northern Ireland,N92000002,regions,480,11,8,Full Time Workers,8,sex,0,0,1,Weekly pay - gross,1,item,0,0,2,Median,2,item,0,0,20100,Value,457.6,A,Normal Value,F,Free (free for publication),Nm-99d1d32192e1d2013265932d8d1d2d20100,22,120
NM_99_1,2012,2012,2012,date,0,0,2013265932,Northern Ireland,N92000002,regions,480,11,8,Full Time Workers,8,sex,0,0,1,Weekly pay - gross,1,item,0,0,2,Median,2,item,0,0,20701,Confidence,1.9,A,Normal Value,F,Free (free for publication),Nm-99d1d32192e1d2013265932d8d1d2d20701,23,120
NM_99_1,2013,2013,2013,date,0,1,2013265921,North East,E12000001,regions,480,0,8,Full Time Workers,8,sex,0,0,1,Weekly pay - gross,1,item,0,0,2,Median,2,item,0,0,20100,Value,470.1,A,Normal Value,F,Free (free for publication),Nm-99d1d32208e1d2013265921d8d1d2d20100,24,120
NM_99_1,2013,2013,2013,date,0,1,2013265921,North East,E12000001,regions,480,0,8,Full Time Workers,8,sex,0,0,1,Weekly pay - gross,1,item,0,0,2,Median,2,item,0,0,20701,Confidence,1.3,A,Normal Value,F,Free (free for publication),Nm-99d1d32208e1d2013265921d8d1d2d20701,25,120
NM_99_1,2013,2013,2013,date,0,1,2013265922,North West,E12000002,regions,480,1,8,Full Time Workers,8,sex,0,0,1,Weekly pay - gross,1,item,0,0,2,Median,2,item,0,0,20100,Value,480.8,A,Normal Value,F,Free (free for publication),Nm-99d1d32208e1d2013265922d8d1d2d20100,26,120
NM_99_1,2013,2013,2013,date,0,1,2013265922,North West,E12000002,regions,480,1,8,Full Time Workers,8,sex,0,0,1,Weekly pay - gross,1,item,0,0,2,Median,2,item,0,0,20701,Confidence,0.7,A,Normal Value,F,Free (free for publication),Nm-99d1d32208e1d2013265922d8d1d2d20701,27,120
NM_99_1,2013,2013,2013,date,0,1,2013265923,Yorkshire and The Humber,E12000003,regions,480,2,8,Full Time Workers,8,sex,0,0,1,Weekly pay - gross,1,item,0,0,2,Median,2,item,0,0,20100,Value,479.1,A,Normal Value,F,Free (free for publication),Nm-99d1d32208e1d2013265923d8d1d2d20100,28,120
NM_99_1,2013,2013,2013,date,0,1,2013265923,Yorkshire and The Humber,E12000003,regions,480,2,8,Full Time Workers,8,sex,0,0,1,Weekly pay - gross,1,item,0,0,2,Median,2,item,0,0,20701,Confidence,0.9,A,Normal Value,F,Free (free for publication),Nm-99d1d32208e1d2013265923d8d1d2d20701,29,120
NM_99_1,2013,2013,2013,date,0,1,2013265924,East Midlands,E12000004,regions,480,3,8,Full Time Workers,8,sex,0,0,1,Weekly pay - gross,1,item,0,0,2,Median,2,item,0,0,20100,Value,474.1,A,Normal Value,F,Free (free for publication),Nm-99d1d32208e1d2013265924d8d1d2d20100,30,120
NM_99_1,2013,2013,2013,date,0,1,2013265924,East Midlands,E12000004,regions,480,3,8,Full Time Workers,8,sex,0,0,1,Weekly pay - gross,1,item,0,0,2,Median,2,item,0,0,20701,Confidence,1.0,A,Normal Value,F,Free (free for publication),Nm-99d1d32208e1d2013265924d8d1d2d20701,31,120
NM_99_1,2013,2013,2013,date,0,1,2013265925,West Midlands,E12000005,regions,480,4,8,Full Time Workers,8,sex,0,0,1,Weekly pay - gross,1,item,0,0,2,Median,2,item,0,0,20100,Value,484.5,A,Normal Value,F,Free (free for publication),Nm-99d1d32208e1d2013265925d8d1d2d20100,32,120
NM_99_1,2013,2013,2013,date,0,1,2013265925,West Midlands,E12000005,regions,480,4,8,Full Time Workers,8,sex,0,0,1,Weekly pay - gross,1,item,0,0,2,Median,2,item,0,0,20701,Confidence,0.9,A,Normal Value,F,Free (free for publication),Nm-99d1d32208e1d2013265925d8d1d2d20701,33,120
NM_99_1,2013,2013,2013,date,0,1,2013265926,East,E12000006,regions,480,5,8,Full Time Workers,8,sex,0,0,1,Weekly pay - gross,1,item,0,0,2,Median,2,item,0,0,20100,Value,505.0,A,Normal Value,F,Free (free for publication),Nm-99d1d32208e1d2013265926d8d1d2d20100,34,120
NM_99_1,2013,2013,2013,date,0,1,2013265926,East,E12000006,regions,480,5,8,Full Time Workers,8,sex,0,0,1,Weekly pay - gross,1,item,0,0,2,Median,2,item,0,0,20701,Confidence,1.0,A,Normal Value,F,Free (free for publication),Nm-99d1d32208e1d2013265926d8d1d2d20701,35,120
NM_99_1,2013,2013,2013,date,0,1,2013265927,London,E12000007,regions,480,6,8,Full Time Workers,8,sex,0,0,1,Weekly pay - gross,1,item,0,0,2,Median,2,item,0,0,20100,Value,654.8,A,Normal Value,F,Free (free for publication),Nm-99d1d32208e1d2013265927d8d1d2d20100,36,120
NM_99_1,2013,2013,2013,date,0,1,2013265927,London,E12000007,regions,480,6,8,Full Time Workers,8,sex,0,0,1,Weekly pay - gross,1,item,0,0,2,Median,2,item,0,0,20701,Confidence,0.6,A,Normal Value,F,Free (free for publication),Nm-99d1d32208e1d2013265927d8d1d2d20701,37,120
NM_99_1,2013,2013,2013,date,0,1,2013265928,South East,E12000008,regions,480,7,8,Full Time Workers,8,sex,0,0,1,Weekly pay - gross,1,item,0,0,2,Median,2,item,0,0,20100,Value,536.6,A,Normal Value,F,Free (free for publication),Nm-99d1d32208e1d2013265928d8d1d2d20100,38,120
NM_99_1,2013,2013,2013,date,0,1,2013265928,South East,E12000008,regions,480,7,8,Full Time Workers,8,sex,0,0,1,Weekly pay - gross,1,item,0,0,2,Median,2,item,0,0,20701,Confidence,0.7,A,Normal Value,F,Free (free for publication),Nm-99d1d32208e1d2013265928d8d1d2d20701,39,120
NM_99_1,2013,2013,2013,date,0,1,2013265929,South West,E12000009,regions,480,8,8,Full Time Workers,8,sex,0,0,1,Weekly pay - gross,1,item,0,0,2,Median,2,item,0,0,20100,Value,480.0,A,Normal Value,F,Free (free for publication),Nm-99d1d32208e1d2013265929d8d1d2d20100,40,120
NM_99_1,2013,2013,2013,date,0,1,2013265929,South West,E12000009,regions,480,8,8,Full Time Workers,8,sex,0,0,1,Weekly pay - gross,1,item,0,0,2,Median,2,item,0,0,20701,Confidence,0.8,A,Normal Value,F,Free (free for publication),Nm-99d1d32208e1d2013265929d8d1d2d20701,41,120
NM_99_1,2013,2013,2013,date,0,1,2013265930,Wales,W92000004,regions,480,9,8,Full Time Workers,8,sex,0,0,1,Weekly pay - gross,1,item,0,0,2,Median,2,item,0,0,20100,Value,470.5,A,Normal Value,F,Free (free for publication),Nm-99d1d32208e1d2013265930d8d1d2d20100,42,120
NM_99_1,2013,2013,2013,date,0,1,2013265930,Wales,W92000004,regions,480,9,8,Full Time Workers,8,sex,0,0,1,Weekly pay - gross,1,item,0,0,2,Median,2,item,0,0,20701,Confidence,1.2,A,Normal Value,F,Free (free for publication),Nm-99d1d32208e1d2013265930d8d1d2d20701,43,120
NM_99_1,2013,2013,2013,date,0,1,2013265931,Scotland,S92000003,regions,480,10,8,Full Time Workers,8,sex,0,0,1,Weekly pay - gross,1,item,0,0,2,Median,2,item,0,0,20100,Value,508.7,A,Normal Value,F,Free (free for publication),Nm-99d1d32208e1d2013265931d8d1d2d20100,44,120
NM_99_1,2013,2013,2013,date,0,1,2013265931,Scotland,S92000003,regions,480,10,8,Full Time Workers,8,sex,0,0,1,Weekly pay - gross,1,item,0,0,2,Median,2,item,0,0,20701,Confidence,0.9,A,Normal Value,F,Free (free for publication),Nm-99d1d32208e1d2013265931d8d1d2d20701,45,120
NM_99_1,2013,2013,2013,date,0,1,2013265932,Northern Ireland,N92000002,regions,480,11,8,Full Time Workers,8,sex,0,0,1,Weekly pay - gross,1,item,0,0,2,Median,2,item,0,0,20100,Value,463.6,A,Normal Value,F,Free (free for publication),Nm-99d1d32208e1d2013265932d8d1d2d20100,46,120
NM_99_1,2013,2013,2013,date,0,1,2013265932,Northern Ireland,N92000002,regions,480,11,8,Full Time Workers,8,sex,0,0,1,Weekly pay - gross,1,item,0,0,2,Median,2,item,0,0,20701,Confidence,1.5,A,Normal Value,F,Free (free for publication),Nm-99d1d32208e1d2013265932d8d1d2d20701,47,120
NM_99_1,2014,2014,2014,date,0,2,2013265921,North East,E12000001,regions,480,0,8,Full Time Workers,8,sex,0,0,1,Weekly pay - gross,1,item,0,0,2,Median,2,item,0,0,20100,Value,479.1,A,Normal Value,F,Free (free for publication),Nm-99d1d32224e1d2013265921d8d1d2d20100,48,120
NM_99_1,2014,2014,2014,date,0,2,2013265921,North East,E12000001,regions,480,0,8,Full Time Workers,8,sex,0,0,1,Weekly pay - gross,1,item,0,0,2,Median,2,item,0,0,20701,Confidence,1.3,A,Normal Value,F,Free (free for publication),Nm-99d1d32224e1d2013265921d8d1d2d20701,49,120
NM_99_1,2014,2014,2014,date,0,2,2013265922,North West,E12000002,regions,480,1,8,Full Time Workers,8,sex,0,0,1,Weekly pay - gross,1,item,0,0,2,Median,2,item,0,0,20100,Value,482.7,A,Normal Value,F,Free (free for publication),Nm-99d1d32224e1d2013265922d8d1d2d20100,50,120
NM_99_1,2014,2014,2014,date,0,2,2013265922,North West,E12000002,regions,480,1,8,Full Time Workers,8,sex,0,0,1,Weekly pay - gross,1,item,0,0,2,Median,2,item,0,0,20701,Confidence,0.7,A,Normal Value,F,Free (free for publication),Nm-99d1d32224e1d2013265922d8d1d2d20701,51,120
NM_99_1,2014,2014,2014,date,0,2,2013265923,Yorkshire and The Humber,E12000003,regions,480,2,8,Full Time Workers,8,sex,0,0,1,Weekly pay - gross,1,item,0,0,2,Median,2,item,0,0,20100,Value,479.1,A,Normal Value,F,Free (free for publication),Nm-99d1d32224e1d2013265923d8d1d2d20100,52,120
NM_99_1,2014,2014,2014,date,0,2,2013265923,Yorkshire and The Humber,E12000003,regions,480,2,8,Full Time Workers,8,sex,0,0,1,Weekly pay - gross,1,item,0,0,2,Median,2,item,0,0,20701,Confidence,0.9,A,Normal Value,F,Free (free for publication),Nm-99d1d32224e1d2013265923d8d1d2d20701,53,120
NM_99_1,2014,2014,2014,date,0,2,2013265924,East Midlands,E12000004,regions,480,3,8,Full Time Workers,8,sex,0,0,1,Weekly pay - gross,1,item,0,0,2,Median,2,item,0,0,20100,Value,477.1,A,Normal Value,F,Free (free for publication),Nm-99d1d32224e1d2013265924d8d1d2d20100,54,120
NM_99_1,2014,2014,2014,date,0,2,2013265924,East Midlands,E12000004,regions,480,3,8,Full Time Workers,8,sex,0,0,1,Weekly pay - gross,1,item,0,0,2,Median,2,item,0,0,20701,Confidence,0.9,A,Normal Value,F,Free (free for publication),Nm-99d1d32224e1d2013265924d8d1d2d20701,55,120
NM_99_1,2014,2014,2014,date,0,2,2013265925,West Midlands,E12000005,regions,480,4,8,Full Time Workers,8,sex,0,0,1,Weekly pay - gross,1,item,0,0,2,Median,2,item,0,0,20100,Value,479.2,A,Normal Value,F,Free (free for publication),Nm-99d1d32224e1d2013265925d8d1d2d20100,56,120
NM_99_1,2014,2014,2014,date,0,2,2013265925,West Midlands,E12000005,regions,480,4,8,Full Time Workers,8,sex,0,0,1,Weekly pay - gross,1,item,0,0,2,Median,2,item,0,0,20701,Confidence,0.8,A,Normal Value,F,Free (free for publication),Nm-99d1d32224e1d2013265925d8d1d2d20701,57,120
NM_99_1,2014,2014,2014,date,0,2,2013265926,East,E12000006,regions,480,5,8,Full Time Workers,8,sex,0,0,1,Weekly pay - gross,1,item,0,0,2,Median,2,item,0,0,20100,Value,504.1,A,Normal Value,F,Free (free for publication),Nm-99d1d32224e1d2013265926d8d1d2d20100,58,120
NM_99_1,2014,2014,2014,date,0,2,2013265926,East,E12000006,regions,480,5,8,Full Time Workers,8,sex,0,0,1,Weekly pay - gross,1,item,0,0,2,Median,2,item,0,0,20701,Confidence,0.8,A,Normal Value,F,Free (free for publication),Nm-99d1d32224e1d2013265926d8d1d2d20701,59,120
NM_99_1,2014,2014,2014,date,0,2,2013265927,London,E12000007,regions,480,6,8,Full Time Workers,8,sex,0,0,1,Weekly pay - gross,1,item,0,0,2,Median,2,item,0,0,20100,Value,660.0,A,Normal Value,F,Free (free for publication),Nm-99d1d32224e1d2013265927d8d1d2d20100,60,120
NM_99_1,2014,2014,2014,date,0,2,2013265927,London,E12000007,regions,480,6,8,Full Time Workers,8,sex,0,0,1,Weekly pay - gross,1,item,0,0,2,Median,2,item,0,0,20701,Confidence,0.7,A,Normal Value,F,Free (free for publication),Nm-99d1d32224e1d2013265927d8d1d2d20701,61,120
NM_99_1,2014,2014,2014,date,0,2,2013265928,South East,E12000008,regions,480,7,8,Full Time Workers,8,sex,0,0,1,Weekly pay - gross,1,item,0,0,2,Median,2,item,0,0,20100,Value,541.7,A,Normal Value,F,Free (free for publication),Nm-99d1d32224e1d2013265928d8d1d2d20100,62,120
NM_99_1,2014,2014,2014,date,0,2,2013265928,South East,E12000008,regions,480,7,8,Full Time Workers,8,sex,0,0,1,Weekly pay - gross,1,item,0,0,2,Median,2,item,0,0,20701,Confidence,0.6,A,Normal Value,F,Free (free for publication),Nm-99d1d32224e1d2013265928d8d1d2d20701,63,120
NM_99_1,2014,2014,2014,date,0,2,2013265929,South West,E12000009,regions,480,8,8,Full Time Workers,8,sex,0,0,1,Weekly pay - gross,1,item,0,0,2,Median,2,item,0,0,20100,Value,485.5,A,Normal Value,F,Free (free for publication),Nm-99d1d32224e1d2013265929d8d1d2d20100,64,120
NM_99_1,2014,2014,2014,date,0,2,2013265929,South West,E12000009,regions,480,8,8,Full Time Workers,8,sex,0,0,1,Weekly pay - gross,1,item,0,0,2,Median,2,item,0,0,20701,Confidence,0.9,A,Normal Value,F,Free (free for publication),Nm-99d1d32224e1d2013265929d8d1d2d20701,65,120
NM_99_1,2014,2014,2014,date,0,2,2013265930,Wales,W92000004,regions,480,9,8,Full Time Workers,8,sex,0,0,1,Weekly pay - gross,1,item,0,0,2,Median,2,item,0,0,20100,Value,473.9,A,Normal Value,F,Free (free for publication),Nm-99d1d32224e1d2013265930d8d1d2d20100,66,120
NM_99_1,2014,2014,2014,date,0,2,2013265930,Wales,W92000004,regions,480,9,8,Full Time Workers,8,sex,0,0,1,Weekly pay - gross,1,item,0,0,2,Median,2,item,0,0,20701,Confidence,1.4,A,Normal Value,F,Free (free for publication),Nm-99d1d32224e1d2013265930d8d1d2d20701,67,120
NM_99_1,2014,2014,2014,date,0,2,2013265931,Scotland,S92000003,regions,480,10,8,Full Time Workers,8,sex,0,0,1,Weekly pay - gross,1,item,0,0,2,Median,2,item,0,0,20100,Value,519.6,A,Normal Value,F,Free (free for publication),Nm-99d1d32224e1d2013265931d8d1d2d20100,68,120
NM_99_1,2014,2014,2014,date,0,2,2013265931,Scotland,S92000003,regions,480,10,8,Full Time Workers,8,sex,0,0,1,Weekly pay - gross,1,item,0,0,2,Median,2,item,0,0,20701,Confidence,0.9,A,Normal Value,F,Free (free for publication),Nm-99d1d32224e1d2013265931d8d1d2d20701,69,120
NM_99_1,2014,2014,2014,date,0,2,2013265932,Northern Ireland,N92000002,regions,480,11,8,Full Time Workers,8,sex,0,0,1,Weekly pay - gross,1,item,0,0,2,Median,2,item,0,0,20100,Value,460.0,A,Normal Value,F,Free (free for publication),Nm-99d1d32224e1d2013265932d8d1d2d20100,70,120
NM_99_1,2014,2014,2014,date,0,2,2013265932,Northern Ireland,N92000002,regions,480,11,8,Full Time Workers,8,sex,0,0,1,Weekly pay - gross,1,item,0,0,2,Median,2,item,0,0,20701,Confidence,1.6,A,Normal Value,F,Free (free for publication),Nm-99d1d32224e1d2013265932d8d1d2d20701,71,120
NM_99_1,2015,2015,2015,date,0,3,2013265921,North East,E12000001,regions,480,0,8,Full Time Workers,8,sex,0,0,1,Weekly pay - gross,1,item,0,0,2,Median,2,item,0,0,20100,Value,490.5,A,Normal Value,F,Free (free for publication),Nm-99d1d32240e1d2013265921d8d1d2d20100,72,120
NM_99_1,2015,2015,2015,date,0,3,2013265921,North East,E12000001,regions,480,0,8,Full Time Workers,8,sex,0,0,1,Weekly pay - gross,1,item,0,0,2,Median,2,item,0,0,20701,Confidence,1.2,A,Normal Value,F,Free (free for publication),Nm-99d1d32240e1d2013265921d8d1d2d20701,73,120
NM_99_1,2015,2015,2015,date,0,3,2013265922,North West,E12000002,regions,480,1,8,Full Time Workers,8,sex,0,0,1,Weekly pay - gross,1,item,0,0,2,Median,2,item,0,0,20100,Value,488.7,A,Normal Value,F,Free (free for publication),Nm-99d1d32240e1d2013265922d8d1d2d20100,74,120
